chr;start;end;value1;color
chr8;30400000;30600000;16;a
chr8;30600000;30800000;5;a
chr8;30800000;31000000;14;a
chr8;31000000;31200000;44;a
chr8;31200000;31400000;12;a
chr8;31400000;31600000;14;a
chr8;31600000;31800000;16;a
chr8;31800000;32000000;27;a
chr8;32000000;32200000;19;a
chr8;32200000;32400000;21;a
chr8;32400000;32600000;45;a
chr8;32600000;32800000;22;a
chr8;32800000;33000000;38;a
chr8;33000000;33200000;41;a
chr8;33200000;33400000;22;a
chr8;33400000;33600000;22;a
chr8;33600000;33800000;42;a
chr8;33800000;34000000;71;a
chr10;0;200000;0;a
chr10;200000;400000;35;a
chr10;400000;600000;34;a
chr10;600000;800000;31;a
chr10;800000;1000000;42;a
chr10;1000000;1200000;30;a
chr10;1200000;1400000;13;a
chr10;1400000;1600000;12;a
chr10;1600000;1800000;21;a
chr10;1800000;2000000;26;a
chr10;2000000;2200000;22;a
chr10;2200000;2400000;7;a
chr10;2400000;2600000;12;a
chr10;2600000;2800000;8;a
chr10;2800000;3000000;14;a
chr10;3000000;3200000;26;a
chr10;3200000;3400000;12;a
chr10;3400000;3600000;13;a
chr10;3600000;3800000;22;a
chr10;3800000;4000000;18;a
chr10;4000000;4200000;6;a
chr10;4200000;4400000;6;a
chr10;4400000;4600000;18;a
chr10;4600000;4800000;33;a
chr10;4800000;5000000;14;a
chr10;5000000;5200000;17;a
chr10;5200000;5400000;5;a
chr10;5400000;5600000;5;a
chr10;5600000;5800000;3;a
chr10;5800000;6000000;0;a
chr10;6000000;6200000;3;a
chr10;6200000;6400000;14;a
chr10;6400000;6600000;3;a
chr10;6600000;6800000;8;a
chr10;6800000;7000000;5;a
chr10;7000000;7200000;8;a
chr10;7200000;7400000;15;a
chr10;7400000;7600000;12;a
chr10;7600000;7800000;5;a
chr10;7800000;8000000;0;a
chr10;8000000;8200000;4;a
chr10;8200000;8400000;4;a
chr10;8400000;8600000;3;a
chr10;8600000;8800000;1;a
chr10;8800000;9000000;7;a
chr10;9000000;9200000;1;a
chr10;9200000;9400000;12;a
chr10;9400000;9600000;2;a
chr10;9600000;9800000;3;a
chr10;9800000;10000000;0;a
chr10;10000000;10200000;1;a
chr10;10200000;10400000;20;a
chr10;10400000;10600000;16;a
chr10;10600000;10800000;8;a
chr10;10800000;11000000;5;a
chr10;11000000;11200000;9;a
chr10;11200000;11400000;1;a
chr10;11400000;11600000;11;a
chr10;11600000;11800000;6;a
chr10;11800000;12000000;2;a
chr10;12000000;12200000;20;a
chr10;12200000;12400000;0;a
chr10;12400000;12600000;5;a
chr10;12600000;12800000;16;a
chr10;12800000;13000000;6;a
chr10;13000000;13200000;20;a
chr10;13200000;13400000;29;a
chr10;13400000;13600000;13;a
chr10;13600000;13800000;11;a
chr10;13800000;14000000;0;a
chr10;14000000;14200000;1;a
chr10;14200000;14400000;15;a
chr10;14400000;14600000;0;a
chr10;14600000;14800000;3;a
chr10;14800000;15000000;0;a
chr10;15000000;15200000;0;a
chr10;15200000;15400000;4;a
chr10;15400000;15600000;0;a
chr10;15600000;15800000;0;a
chr10;15800000;16000000;0;a
chr10;16000000;16200000;12;a
chr10;16200000;16400000;12;a
chr10;16400000;16600000;0;a
chr10;16600000;16800000;4;a
chr10;16800000;17000000;4;a
chr10;17000000;17200000;12;a
chr10;17200000;17400000;5;a
chr10;17400000;17600000;9;a
chr10;17600000;17800000;16;a
chr10;17800000;18000000;18;a
chr10;18000000;18200000;7;a
chr10;18200000;18400000;17;a
chr10;18400000;18600000;2;a
chr10;18600000;18800000;13;a
chr10;18800000;19000000;19;a
chr10;19000000;19200000;11;a
chr10;19200000;19400000;10;a
chr10;19400000;19600000;17;a
chr10;19600000;19800000;8;a
chr10;19800000;20000000;9;a
chr10;20000000;20200000;30;a
chr10;20200000;20400000;20;a
chr10;20400000;20600000;14;a
chr10;20600000;20800000;12;a
chr10;20800000;21000000;31;a
chr10;21000000;21200000;5;a
chr10;21200000;21400000;9;a
chr10;21400000;21600000;7;a
chr10;21600000;21800000;4;a
chr10;21800000;22000000;15;a
chr10;22000000;22200000;6;a
chr10;22200000;22400000;9;a
chr10;22400000;22600000;14;a
chr10;22600000;22800000;28;a
chr10;22800000;23000000;25;a
chr10;23000000;23200000;26;a
chr10;23200000;23400000;38;a
chr10;23400000;23600000;23;a
chr10;23600000;23800000;20;a
chr10;23800000;24000000;29;a
chr10;24000000;24200000;47;a
chr10;24200000;24400000;24;a
chr10;24400000;24600000;14;a
chr10;24600000;24800000;26;a
chr10;24800000;25000000;20;a
chr10;25000000;25200000;27;a
chr10;25200000;25400000;11;a
chr10;25400000;25600000;10;a
chr10;25600000;25800000;19;a
chr10;25800000;26000000;13;a
chr10;26000000;26200000;5;a
chr10;26200000;26400000;30;a
chr10;26400000;26600000;20;a
chr10;26600000;26800000;37;a
chr10;26800000;27000000;35;a
chr10;27000000;27200000;20;a
chr10;27200000;27400000;22;a
chr10;27400000;27600000;28;a
chr10;27600000;27800000;18;a
chr10;27800000;28000000;31;a
chr10;28000000;28200000;18;a
chr10;28200000;28400000;46;a
chr10;28400000;28600000;35;a
chr10;28600000;28800000;47;a
chr10;28800000;29000000;36;a
chr10;29000000;29200000;31;a
chr10;29200000;29400000;38;a
chr10;29400000;29600000;44;a
chr10;29600000;29800000;38;a
chr10;29800000;30000000;38;a
chr10;30000000;30200000;32;a
chr10;30200000;30400000;51;a
chr10;30400000;30600000;45;a
chr10;30600000;30800000;11;a
chr10;30800000;31000000;29;a
chr10;31000000;31200000;55;a
chr10;31200000;31400000;45;a
chr10;31400000;31600000;30;a
chr10;31600000;31800000;41;a
chr10;31800000;32000000;49;a
chr10;32000000;32200000;48;a
chr10;32200000;32400000;63;a
chr10;32400000;32600000;58;a
chr10;32600000;32800000;63;a
chr10;32800000;33000000;45;a
chr10;33000000;33200000;50;a
chr10;33200000;33400000;60;a
chr10;33400000;33600000;41;a
chr10;33600000;33800000;38;a
chr10;33800000;34000000;50;a
chr10;34000000;34200000;69;a
chr10;34200000;34400000;46;a
chr10;34400000;34600000;64;a
chr10;34600000;34800000;57;a
chr10;34800000;35000000;49;a
chr10;35000000;35200000;51;a
chr10;35200000;35400000;50;a
chr10;35400000;35600000;47;a
chr10;35600000;35800000;39;a
chr10;35800000;36000000;55;a
chr10;36000000;36200000;60;a
chr10;36200000;36400000;56;a
chr10;36400000;36600000;58;a
chr10;36600000;36800000;57;a
chr10;36800000;37000000;57;a
chr10;37000000;37200000;52;a
chr10;37200000;37400000;61;a
chr10;37400000;37600000;60;a
chr10;37600000;37800000;54;a
chr10;37800000;38000000;48;a
chr10;38000000;38200000;65;a
chr12;0;200000;0;a
chr12;200000;400000;56;a
chr12;400000;600000;48;a
chr12;600000;800000;51;a
chr12;800000;1000000;56;a
chr12;1000000;1200000;53;a
chr12;1200000;1400000;54;a
chr12;1400000;1600000;38;a
chr12;1600000;1800000;51;a
chr12;1800000;2000000;57;a
chr12;2000000;2200000;52;a
chr12;2200000;2400000;55;a
chr12;2400000;2600000;63;a
chr12;2600000;2800000;50;a
chr12;2800000;3000000;35;a
chr12;3000000;3200000;51;a
chr12;3200000;3400000;50;a
chr12;3400000;3600000;57;a
chr12;3600000;3800000;46;a
chr12;3800000;4000000;41;a
chr12;4000000;4200000;45;a
chr12;4200000;4400000;40;a
chr12;4400000;4600000;52;a
chr12;4600000;4800000;49;a
chr12;4800000;5000000;50;a
chr12;5000000;5200000;53;a
chr12;5200000;5400000;58;a
chr12;5400000;5600000;58;a
chr12;5600000;5800000;46;a
chr12;5800000;6000000;65;a
chr12;6000000;6200000;47;a
chr12;6200000;6400000;40;a
chr12;6400000;6600000;57;a
chr12;6600000;6800000;54;a
chr12;6800000;7000000;38;a
chr12;7000000;7200000;51;a
chr12;7200000;7400000;54;a
chr12;7400000;7600000;40;a
chr12;7600000;7800000;39;a
chr12;7800000;8000000;51;a
chr12;8000000;8200000;48;a
chr12;8200000;8400000;50;a
chr12;8400000;8600000;48;a
chr12;8600000;8800000;60;a
chr12;8800000;9000000;55;a
chr12;9000000;9200000;47;a
chr12;9200000;9400000;58;a
chr12;9400000;9600000;55;a
chr12;9600000;9800000;53;a
chr12;9800000;10000000;41;a
chr12;10000000;10200000;60;a
chr12;10200000;10400000;43;a
chr12;10400000;10600000;27;a
chr12;10600000;10800000;38;a
chr12;10800000;11000000;57;a
chr12;11000000;11200000;40;a
chr12;11200000;11400000;42;a
chr12;11400000;11600000;37;a
chr12;11600000;11800000;36;a
chr12;11800000;12000000;34;a
chr12;12000000;12200000;39;a
chr12;12200000;12400000;32;a
chr12;12400000;12600000;48;a
chr12;12600000;12800000;27;a
chr12;12800000;13000000;28;a
chr12;13000000;13200000;43;a
chr12;13200000;13400000;56;a
chr12;13400000;13600000;46;a
chr12;13600000;13800000;38;a
chr12;13800000;14000000;48;a
chr12;14000000;14200000;40;a
chr12;14200000;14400000;46;a
chr12;14400000;14600000;25;a
chr12;14600000;14800000;26;a
chr12;14800000;15000000;53;a
chr12;15000000;15200000;42;a
chr12;15200000;15400000;28;a
chr12;15400000;15600000;34;a
chr12;15600000;15800000;36;a
chr12;15800000;16000000;38;a
chr12;16000000;16200000;49;a
chr12;16200000;16400000;48;a
chr12;16400000;16600000;30;a
chr12;16600000;16800000;34;a
chr12;16800000;17000000;33;a
chr12;17000000;17200000;10;a
chr12;17200000;17400000;16;a
chr12;17400000;17600000;2;a
chr12;17600000;17800000;33;a
chr12;17800000;18000000;46;a
chr12;18000000;18200000;32;a
chr12;18200000;18400000;19;a
chr12;18400000;18600000;29;a
chr12;18600000;18800000;2;a
chr12;18800000;19000000;30;a
chr12;19000000;19200000;16;a
chr12;19200000;19400000;36;a
chr12;19400000;19600000;19;a
chr12;19600000;19800000;31;a
chr12;19800000;20000000;20;a
chr12;20000000;20200000;23;a
chr12;20200000;20400000;34;a
chr12;20400000;20600000;3;a
chr12;20600000;20800000;15;a
chr12;20800000;21000000;10;a
chr12;21000000;21200000;10;a
chr12;21200000;21400000;14;a
chr12;21400000;21600000;18;a
chr12;21600000;21800000;20;a
chr12;21800000;22000000;6;a
chr12;22000000;22200000;12;a
chr12;22200000;22400000;15;a
chr12;22400000;22600000;8;a
chr12;22600000;22800000;16;a
chr12;22800000;23000000;29;a
chr12;23000000;23200000;11;a
chr12;23200000;23400000;3;a
chr12;23400000;23600000;10;a
chr12;23600000;23800000;5;a
chr12;23800000;24000000;8;a
chr12;24000000;24200000;7;a
chr12;24200000;24400000;16;a
chr12;24400000;24600000;7;a
chr12;24600000;24800000;11;a
chr12;24800000;25000000;9;a
chr12;25000000;25200000;4;a
chr12;25200000;25400000;30;a
chr12;25400000;25600000;8;a
chr12;25600000;25800000;4;a
chr12;25800000;26000000;6;a
chr12;26000000;26200000;1;a
chr12;26200000;26400000;5;a
chr12;26400000;26600000;3;a
chr12;26600000;26800000;13;a
chr12;26800000;27000000;16;a
chr12;27000000;27200000;1;a
chr12;27200000;27400000;17;a
chr12;27400000;27600000;20;a
chr12;27600000;27800000;6;a
chr12;27800000;28000000;7;a
chr12;28000000;28200000;14;a
chr12;28200000;28400000;6;a
chr12;28400000;28600000;19;a
chr12;28600000;28800000;5;a
chr12;28800000;29000000;13;a
chr12;29000000;29200000;1;a
chr12;29200000;29400000;2;a
chr12;29400000;29600000;12;a
chr12;29600000;29800000;3;a
chr12;29800000;30000000;0;a
chr12;30000000;30200000;1;a
chr12;30200000;30400000;2;a
chr12;30400000;30600000;15;a
chr12;30600000;30800000;7;a
chr12;30800000;31000000;0;a
chr12;31000000;31200000;3;a
chr12;31200000;31400000;0;a
chr12;31400000;31600000;3;a
chr12;31600000;31800000;2;a
chr12;31800000;32000000;0;a
chr12;32000000;32200000;2;a
chr12;32200000;32400000;2;a
chr12;32400000;32600000;4;a
chr12;32600000;32800000;0;a
chr12;32800000;33000000;11;a
chr12;33000000;33200000;0;a
chr12;33200000;33400000;1;a
chr12;33400000;33600000;9;a
chr12;33600000;33800000;0;a
chr12;33800000;34000000;0;a
chr12;34000000;34200000;1;a
chr12;34200000;34400000;0;a
chr12;34400000;34600000;8;a
chr12;34600000;34800000;3;a
chr12;34800000;35000000;0;a
chr12;35000000;35200000;4;a
chr12;35200000;35400000;4;a
chr12;35400000;35600000;0;a
chr12;35600000;35800000;1;a
chr12;35800000;36000000;0;a
chr12;36000000;36200000;2;a
chr12;36200000;36400000;9;a
chr12;36400000;36600000;16;a
chr12;36600000;36800000;17;a
chr12;36800000;37000000;2;a
chr12;37000000;37200000;12;a
chr12;37200000;37400000;21;a
chr12;37400000;37600000;8;a
chr12;37600000;37800000;9;a
chr12;37800000;38000000;4;a
chr12;38000000;38200000;19;a
chr12;38200000;38400000;24;a
chr12;38400000;38600000;27;a
chr12;38600000;38800000;34;a
chr12;38800000;39000000;30;a
chr12;39000000;39200000;21;a
chr12;39200000;39400000;14;a
chr12;39400000;39600000;22;a
chr12;39600000;39800000;9;a
chr12;39800000;40000000;26;a
chr12;40000000;40200000;16;a
chr12;40200000;40400000;12;a
chr12;40400000;40600000;2;a
chr12;40600000;40800000;16;a
chr12;40800000;41000000;15;a
chr12;41000000;41200000;21;a
chr12;41200000;41400000;6;a
chr12;41400000;41600000;5;a
chr12;41600000;41800000;5;a
chr12;41800000;42000000;28;a
chr12;42000000;42200000;15;a
chr12;42200000;42400000;40;a
chr12;42400000;42600000;27;a
chr12;42600000;42800000;4;a
chr12;42800000;43000000;3;a
chr12;43000000;43200000;2;a
chr12;43200000;43400000;12;a
chr12;43400000;43600000;24;a
chr12;43600000;43800000;22;a
chr12;43800000;44000000;16;a
chr12;44000000;44200000;40;a
chr12;44200000;44400000;20;a
chr12;44400000;44600000;19;a
chr12;44600000;44800000;33;a
chr12;44800000;45000000;39;a
chr12;45000000;45200000;26;a
chr12;45200000;45400000;34;a
chr12;45400000;45600000;29;a
chr12;45600000;45800000;45;a
chr12;45800000;46000000;30;a
chr12;46000000;46200000;43;a
chr12;46200000;46400000;53;a
chr12;46400000;46600000;32;a
chr12;46600000;46800000;34;a
chr12;46800000;47000000;61;a
chr14;0;200000;0;a
chr14;200000;400000;55;a
chr14;400000;600000;55;a
chr14;600000;800000;51;a
chr14;800000;1000000;57;a
chr14;1000000;1200000;61;a
chr14;1200000;1400000;57;a
chr14;1400000;1600000;66;a
chr14;1600000;1800000;52;a
chr14;1800000;2000000;52;a
chr14;2000000;2200000;50;a
chr14;2200000;2400000;61;a
chr14;2400000;2600000;47;a
chr14;2600000;2800000;42;a
chr14;2800000;3000000;69;a
chr14;3000000;3200000;54;a
chr14;3200000;3400000;52;a
chr14;3400000;3600000;62;a
chr14;3600000;3800000;55;a
chr14;3800000;4000000;54;a
chr14;4000000;4200000;50;a
chr14;4200000;4400000;41;a
chr14;4400000;4600000;36;a
chr14;4600000;4800000;47;a
chr14;4800000;5000000;46;a
chr14;5000000;5200000;57;a
chr14;5200000;5400000;36;a
chr14;5400000;5600000;52;a
chr14;5600000;5800000;24;a
chr14;5800000;6000000;37;a
chr14;6000000;6200000;55;a
chr14;6200000;6400000;35;a
chr14;6400000;6600000;58;a
chr14;6600000;6800000;63;a
chr14;6800000;7000000;51;a
chr14;7000000;7200000;45;a
chr14;7200000;7400000;45;a
chr14;7400000;7600000;48;a
chr14;7600000;7800000;59;a
chr14;7800000;8000000;46;a
chr14;8000000;8200000;44;a
chr14;8200000;8400000;38;a
chr14;8400000;8600000;56;a
chr14;8600000;8800000;56;a
chr14;8800000;9000000;57;a
chr14;9000000;9200000;56;a
chr14;9200000;9400000;56;a
chr14;9400000;9600000;56;a
chr14;9600000;9800000;46;a
chr14;9800000;10000000;59;a
chr14;10000000;10200000;34;a
chr14;10200000;10400000;34;a
chr14;10400000;10600000;42;a
chr14;10600000;10800000;67;a
chr14;10800000;11000000;39;a
chr14;11000000;11200000;55;a
chr14;11200000;11400000;35;a
chr14;11400000;11600000;39;a
chr14;11600000;11800000;48;a
chr14;11800000;12000000;45;a
chr14;12000000;12200000;37;a
chr14;12200000;12400000;47;a
chr14;12400000;12600000;30;a
chr14;12600000;12800000;44;a
chr14;12800000;13000000;37;a
chr14;13000000;13200000;65;a
chr14;13200000;13400000;63;a
chr14;13400000;13600000;50;a
chr14;13600000;13800000;42;a
chr14;13800000;14000000;46;a
chr14;14000000;14200000;45;a
chr14;14200000;14400000;28;a
chr14;14400000;14600000;32;a
chr14;14600000;14800000;36;a
chr14;14800000;15000000;31;a
chr14;15000000;15200000;48;a
chr14;15200000;15400000;46;a
chr14;15400000;15600000;20;a
chr14;15600000;15800000;41;a
chr14;15800000;16000000;36;a
chr14;16000000;16200000;23;a
chr14;16200000;16400000;36;a
chr14;16400000;16600000;33;a
chr14;16600000;16800000;24;a
chr14;16800000;17000000;36;a
chr14;17000000;17200000;30;a
chr14;17200000;17400000;26;a
chr14;17400000;17600000;36;a
chr14;17600000;17800000;30;a
chr14;17800000;18000000;29;a
chr14;18000000;18200000;22;a
chr14;18200000;18400000;22;a
chr14;18400000;18600000;14;a
chr14;18600000;18800000;25;a
chr14;18800000;19000000;32;a
chr14;19000000;19200000;15;a
chr14;19200000;19400000;9;a
chr14;19400000;19600000;33;a
chr14;19600000;19800000;17;a
chr14;19800000;20000000;6;a
chr14;20000000;20200000;16;a
chr14;20200000;20400000;21;a
chr14;20400000;20600000;5;a
chr14;20600000;20800000;20;a
chr14;20800000;21000000;30;a
chr14;21000000;21200000;28;a
chr14;21200000;21400000;14;a
chr14;21400000;21600000;8;a
chr14;21600000;21800000;5;a
chr14;21800000;22000000;1;a
chr14;22000000;22200000;6;a
chr14;22200000;22400000;3;a
chr14;22400000;22600000;5;a
chr14;22600000;22800000;8;a
chr14;22800000;23000000;18;a
chr14;23000000;23200000;1;a
chr14;23200000;23400000;7;a
chr14;23400000;23600000;15;a
chr14;23600000;23800000;13;a
chr14;23800000;24000000;11;a
chr14;24000000;24200000;11;a
chr14;24200000;24400000;3;a
chr14;24400000;24600000;4;a
chr14;24600000;24800000;10;a
chr14;24800000;25000000;13;a
chr14;25000000;25200000;13;a
chr14;25200000;25400000;6;a
chr14;25400000;25600000;14;a
chr14;25600000;25800000;15;a
chr14;25800000;26000000;4;a
chr14;26000000;26200000;7;a
chr14;26200000;26400000;13;a
chr14;26400000;26600000;10;a
chr14;26600000;26800000;15;a
chr14;26800000;27000000;3;a
chr14;27000000;27200000;21;a
chr14;27200000;27400000;10;a
chr14;27400000;27600000;21;a
chr14;27600000;27800000;6;a
chr14;27800000;28000000;8;a
chr14;28000000;28200000;16;a
chr14;28200000;28400000;2;a
chr14;28400000;28600000;8;a
chr14;28600000;28800000;14;a
chr14;28800000;29000000;10;a
chr14;29000000;29200000;10;a
chr14;29200000;29400000;0;a
chr14;29400000;29600000;11;a
chr14;29600000;29800000;4;a
chr14;29800000;30000000;4;a
chr14;30000000;30200000;6;a
chr14;30200000;30400000;4;a
chr14;30400000;30600000;3;a
chr14;30600000;30800000;4;a
chr14;30800000;31000000;8;a
chr14;31000000;31200000;8;a
chr14;31200000;31400000;8;a
chr14;31400000;31600000;18;a
chr14;31600000;31800000;0;a
chr14;31800000;32000000;8;a
chr14;32000000;32200000;5;a
chr14;32200000;32400000;13;a
chr14;32400000;32600000;0;a
chr14;32600000;32800000;3;a
chr14;32800000;33000000;8;a
chr14;33000000;33200000;0;a
chr14;33200000;33400000;13;a
chr14;33400000;33600000;8;a
chr14;33600000;33800000;8;a
chr14;33800000;34000000;26;a
chr14;34000000;34200000;2;a
chr16;0;200000;0;a
chr16;200000;400000;52;a
chr16;400000;600000;63;a
chr16;600000;800000;56;a
chr16;800000;1000000;52;a
chr16;1000000;1200000;44;a
chr16;1200000;1400000;63;a
chr16;1400000;1600000;45;a
chr16;1600000;1800000;25;a
chr16;1800000;2000000;43;a
chr16;2000000;2200000;29;a
chr16;2200000;2400000;29;a
chr16;2400000;2600000;30;a
chr16;2600000;2800000;18;a
chr16;2800000;3000000;22;a
chr16;3000000;3200000;36;a
chr16;3200000;3400000;23;a
chr16;3400000;3600000;33;a
chr16;3600000;3800000;36;a
chr16;3800000;4000000;31;a
chr16;4000000;4200000;22;a
chr16;4200000;4400000;33;a
chr16;4400000;4600000;28;a
chr16;4600000;4800000;34;a
chr16;4800000;5000000;36;a
chr16;5000000;5200000;32;a
chr16;5200000;5400000;20;a
chr16;5400000;5600000;24;a
chr16;5600000;5800000;34;a
chr16;5800000;6000000;18;a
chr16;6000000;6200000;16;a
chr16;6200000;6400000;8;a
chr16;6400000;6600000;4;a
chr16;6600000;6800000;4;a
chr16;6800000;7000000;35;a
chr16;7000000;7200000;21;a
chr16;7200000;7400000;19;a
chr16;7400000;7600000;24;a
chr16;7600000;7800000;6;a
chr16;7800000;8000000;14;a
chr16;8000000;8200000;14;a
chr16;8200000;8400000;4;a
chr16;8400000;8600000;3;a
chr16;8600000;8800000;0;a
chr16;8800000;9000000;10;a
chr16;9000000;9200000;10;a
chr16;9200000;9400000;7;a
chr16;9400000;9600000;3;a
chr16;9600000;9800000;2;a
chr16;9800000;10000000;14;a
chr16;10000000;10200000;0;a
chr16;10200000;10400000;7;a
chr16;10400000;10600000;26;a
chr16;10600000;10800000;47;a
chr16;10800000;11000000;22;a
chr16;11000000;11200000;6;a
chr16;11200000;11400000;6;a
chr16;11400000;11600000;0;a
chr16;11600000;11800000;5;a
chr16;11800000;12000000;1;a
chr16;12000000;12200000;19;a
chr16;12200000;12400000;4;a
chr16;12400000;12600000;3;a
chr16;12600000;12800000;0;a
chr16;12800000;13000000;4;a
chr16;13000000;13200000;0;a
chr16;13200000;13400000;3;a
chr16;13400000;13600000;10;a
chr16;13600000;13800000;11;a
chr16;13800000;14000000;8;a
chr16;14000000;14200000;11;a
chr16;14200000;14400000;18;a
chr16;14400000;14600000;24;a
chr16;14600000;14800000;0;a
chr16;14800000;15000000;12;a
chr16;15000000;15200000;13;a
chr16;15200000;15400000;0;a
chr16;15400000;15600000;12;a
chr16;15600000;15800000;5;a
chr16;15800000;16000000;2;a
chr16;16000000;16200000;4;a
chr16;16200000;16400000;0;a
chr16;16400000;16600000;9;a
chr16;16600000;16800000;0;a
chr16;16800000;17000000;2;a
chr16;17000000;17200000;9;a
chr16;17200000;17400000;2;a
chr16;17400000;17600000;7;a
chr16;17600000;17800000;10;a
chr16;17800000;18000000;7;a
chr16;18000000;18200000;6;a
chr16;18200000;18400000;6;a
chr16;18400000;18600000;11;a
chr16;18600000;18800000;11;a
chr16;18800000;19000000;13;a
chr16;19000000;19200000;7;a
chr16;19200000;19400000;13;a
chr16;19400000;19600000;43;a
chr16;19600000;19800000;9;a
chr16;19800000;20000000;7;a
chr16;20000000;20200000;27;a
chr16;20200000;20400000;22;a
chr16;20400000;20600000;0;a
chr16;20600000;20800000;5;a
chr16;20800000;21000000;13;a
chr16;21000000;21200000;4;a
chr16;21200000;21400000;13;a
chr16;21400000;21600000;9;a
chr16;21600000;21800000;29;a
chr16;21800000;22000000;19;a
chr16;22000000;22200000;9;a
chr16;22200000;22400000;21;a
chr16;22400000;22600000;27;a
chr16;22600000;22800000;11;a
chr16;22800000;23000000;11;a
chr16;23000000;23200000;25;a
chr16;23200000;23400000;22;a
chr16;23400000;23600000;23;a
chr16;23600000;23800000;10;a
chr16;23800000;24000000;36;a
chr16;24000000;24200000;11;a
chr16;24200000;24400000;16;a
chr16;24400000;24600000;16;a
chr16;24600000;24800000;13;a
chr16;24800000;25000000;25;a
chr16;25000000;25200000;8;a
chr16;25200000;25400000;16;a
chr16;25400000;25600000;23;a
chr16;25600000;25800000;28;a
chr16;25800000;26000000;40;a
chr16;26000000;26200000;22;a
chr16;26200000;26400000;47;a
chr16;26400000;26600000;32;a
chr16;26600000;26800000;26;a
chr16;26800000;27000000;15;a
chr16;27000000;27200000;36;a
chr16;27200000;27400000;46;a
chr16;27400000;27600000;39;a
chr16;27600000;27800000;24;a
chr16;27800000;28000000;42;a
chr16;28000000;28200000;28;a
chr16;28200000;28400000;21;a
chr16;28400000;28600000;46;a
chr16;28600000;28800000;40;a
chr16;28800000;29000000;31;a
chr16;29000000;29200000;46;a
chr16;29200000;29400000;15;a
chr16;29400000;29600000;41;a
chr16;29600000;29800000;49;a
chr16;29800000;30000000;42;a
chr16;30000000;30200000;35;a
chr16;30200000;30400000;43;a
chr16;30400000;30600000;41;a
chr16;30600000;30800000;45;a
chr16;30800000;31000000;47;a
chr16;31000000;31200000;56;a
chr16;31200000;31400000;47;a
chr16;31400000;31600000;45;a
chr16;31600000;31800000;33;a
chr16;31800000;32000000;34;a
chr16;32000000;32200000;52;a
chr16;32200000;32400000;33;a
chr16;32400000;32600000;38;a
chr16;32600000;32800000;34;a
chr16;32800000;33000000;49;a
chr16;33000000;33200000;37;a
chr16;33200000;33400000;56;a
chr16;33400000;33600000;35;a
chr16;33600000;33800000;63;a
chr16;33800000;34000000;36;a
chr16;34000000;34200000;60;a
chr16;34200000;34400000;51;a
chr16;34400000;34600000;45;a
chr16;34600000;34800000;56;a
chr16;34800000;35000000;54;a
chr16;35000000;35200000;53;a
chr16;35200000;35400000;52;a
chr16;35400000;35600000;61;a
chr16;35600000;35800000;55;a
chr16;35800000;36000000;49;a
chr16;36000000;36200000;45;a
chr16;36200000;36400000;64;a
chr16;36400000;36600000;53;a
chr16;36600000;36800000;51;a
chr18;0;200000;0;a
chr18;200000;400000;58;a
chr18;400000;600000;51;a
chr18;600000;800000;43;a
chr18;800000;1000000;53;a
chr18;1000000;1200000;50;a
chr18;1200000;1400000;31;a
chr18;1400000;1600000;43;a
chr18;1600000;1800000;14;a
chr18;1800000;2000000;31;a
chr18;2000000;2200000;4;a
chr18;2200000;2400000;12;a
chr18;2400000;2600000;25;a
chr18;2600000;2800000;34;a
chr18;2800000;3000000;27;a
chr18;3000000;3200000;16;a
chr18;3200000;3400000;26;a
chr18;3400000;3600000;1;a
chr18;3600000;3800000;6;a
chr18;3800000;4000000;15;a
chr18;4000000;4200000;7;a
chr18;4200000;4400000;8;a
chr18;4400000;4600000;18;a
chr18;4600000;4800000;3;a
chr18;4800000;5000000;10;a
chr18;5000000;5200000;14;a
chr18;5200000;5400000;8;a
chr18;5400000;5600000;12;a
chr18;5600000;5800000;1;a
chr18;5800000;6000000;3;a
chr18;6000000;6200000;8;a
chr18;6200000;6400000;9;a
chr18;6400000;6600000;8;a
chr18;6600000;6800000;17;a
chr18;6800000;7000000;10;a
chr18;7000000;7200000;12;a
chr18;7200000;7400000;18;a
chr18;7400000;7600000;11;a
chr18;7600000;7800000;9;a
chr18;7800000;8000000;5;a
chr18;8000000;8200000;7;a
chr18;8200000;8400000;3;a
chr18;8400000;8600000;0;a
chr18;8600000;8800000;13;a
chr18;8800000;9000000;16;a
chr18;9000000;9200000;3;a
chr18;9200000;9400000;6;a
chr18;9400000;9600000;0;a
chr18;9600000;9800000;0;a
chr18;9800000;10000000;11;a
chr18;10000000;10200000;10;a
chr18;10200000;10400000;3;a
chr18;10400000;10600000;2;a
chr18;10600000;10800000;0;a
chr18;10800000;11000000;10;a
chr18;11000000;11200000;8;a
chr18;11200000;11400000;0;a
chr18;11400000;11600000;0;a
chr18;11600000;11800000;0;a
chr18;11800000;12000000;0;a
chr18;12000000;12200000;15;a
chr18;12200000;12400000;1;a
chr18;12400000;12600000;0;a
chr18;12600000;12800000;4;a
chr18;12800000;13000000;0;a
chr18;13000000;13200000;0;a
chr18;13200000;13400000;5;a
chr18;13400000;13600000;10;a
chr18;13600000;13800000;0;a
chr18;13800000;14000000;28;a
chr18;14000000;14200000;0;a
chr18;14200000;14400000;0;a
chr18;14400000;14600000;2;a
chr18;14600000;14800000;5;a
chr18;14800000;15000000;2;a
chr18;15000000;15200000;4;a
chr18;15200000;15400000;0;a
chr18;15400000;15600000;4;a
